Cohort_Position,Holdout_Position,True_Family,Predicted_Family,Prediction_Correct,Confidence,ATTACK_Candidate_Count,ATTACK_Candidate_IDs,Highest_Evidence_Level,High_Evidence_Feature_Count,Medium_Evidence_Feature_Count,Total_Positive_SHAP,ATTACK_Positive_SHAP,ATTACK_Normalized_SHAP_Support,Direct_Detection_Claim,Causal_Claim,ATTACK_Ground_Truth,Analyst_Validation_Required
174,5654,180solutions,180solutions,True,0.7569446563720703,2,T1055; T1620,HIGH_CANDIDATE,1,1,3.3250487111508846,0.1993238478899002,0.05994614371255605,False,False,False,True
175,5765,180solutions,180solutions,True,0.510696530342102,2,T1014; T1620,MEDIUM_CANDIDATE,0,5,3.413265883922577,0.954216405749321,0.27956111190866884,False,False,False,True
176,5721,180solutions,Shade,False,0.4167785346508026,1,T1620,MEDIUM_CANDIDATE,0,3,2.3771391436457634,0.38379789888858795,0.1614536952599106,False,False,False,True
177,5673,180solutions,Transponder,False,0.4078468680381775,2,T1055; T1620,HIGH_CANDIDATE,2,2,2.7297535613179207,0.7664352208375931,0.28077084748542624,False,False,False,True
178,5837,180solutions,CWS,False,0.17273007333278656,1,T1620,MEDIUM_CANDIDATE,0,5,1.4387216791510582,0.5013915151357651,0.3484979217325894,False,False,False,True
179,5836,180solutions,Maze,False,0.13808919489383698,1,T1620,MEDIUM_CANDIDATE,0,4,1.175981566309929,0.7246420942246914,0.6162019159012163,False,False,False,True
180,5985,180solutions,Transponder,False,0.35587647557258606,3,T1014; T1055; T1620,HIGH_CANDIDATE,2,5,2.5277710407972336,1.3048804700374603,0.5162178254981171,False,False,False,True
181,5675,180solutions,CWS,False,0.39906832575798035,2,T1014; T1620,MEDIUM_CANDIDATE,0,4,2.5168593302369118,0.5075091868638992,0.20164384269188673,False,False,False,True
182,5752,180solutions,Transponder,False,0.36112475395202637,1,T1620,MEDIUM_CANDIDATE,0,2,1.9833669550716877,0.28217922151088715,0.14227282590814766,False,False,False,True
183,5835,180solutions,Gator,False,0.3686927258968353,2,T1014; T1620,MEDIUM_CANDIDATE,0,6,2.500999189913273,0.641449511051178,0.25647729660936897,False,False,False,True
184,5681,180solutions,Transponder,False,0.2748079001903534,1,T1620,MEDIUM_CANDIDATE,0,3,1.6466587744653225,0.2961927503347397,0.17987500199057016,False,False,False,True
185,5657,180solutions,Zeus,False,0.16923679411411285,3,T1014; T1055; T1620,HIGH_CANDIDATE,1,6,1.5751116871833801,0.7162352427840233,0.45472028974960976,False,False,False,True
186,5738,180solutions,Gator,False,0.8304377794265747,2,T1014; T1620,MEDIUM_CANDIDATE,0,5,3.703813537955284,1.6754139736294746,0.45234835837724124,False,False,False,True
187,5759,180solutions,180solutions,True,0.3653997778892517,2,T1014; T1620,MEDIUM_CANDIDATE,0,4,1.931239079684019,0.3309524692595005,0.1713679433794647,False,False,False,True
188,5982,180solutions,Reconyc,False,0.3247850835323334,2,T1055; T1620,HIGH_CANDIDATE,2,1,2.8637849017977715,0.5663995072245598,0.19778004516644965,False,False,False,True
189,5696,180solutions,180solutions,True,0.18119564652442932,1,T1620,MEDIUM_CANDIDATE,0,1,1.4496057890355587,0.08901865035295486,0.061408867863434864,False,False,False,True
190,5667,180solutions,Maze,False,0.2611522078514099,2,T1014; T1620,MEDIUM_CANDIDATE,0,2,1.9851640164852142,0.3957616575062275,0.19935967719530504,False,False,False,True
191,5925,180solutions,Emotet,False,0.2900503873825073,1,T1620,MEDIUM_CANDIDATE,0,2,2.210054386407137,0.11586935073137283,0.0524282802468678,False,False,False,True
192,5921,180solutions,Ako,False,0.33413001894950867,2,T1014; T1055,HIGH_CANDIDATE,2,2,2.3742258585989475,1.199998177587986,0.5054271366988294,False,False,False,True
193,5796,180solutions,180solutions,True,0.9103665351867676,2,T1055; T1620,HIGH_CANDIDATE,2,2,3.7202434986829758,1.4237180799245834,0.3826948640401097,False,False,False,True
194,5649,180solutions,180solutions,True,0.20523612201213837,1,T1620,MEDIUM_CANDIDATE,0,3,1.3898937813937664,0.21252648532390594,0.15290843672297555,False,False,False,True
195,5954,180solutions,180solutions,True,0.9042374491691589,2,T1055; T1620,HIGH_CANDIDATE,2,2,3.7240645810961723,1.3944159224629402,0.37443387247932636,False,False,False,True
196,5729,180solutions,180solutions,True,0.49379149079322815,2,T1055; T1620,HIGH_CANDIDATE,2,3,2.208761479705572,0.505664549767971,0.22893578795813485,False,False,False,True
197,5975,180solutions,Emotet,False,0.35822534561157227,1,T1620,MEDIUM_CANDIDATE,0,4,2.2711496129631996,0.596405453979969,0.2626006893494924,False,False,False,True
198,5866,180solutions,Shade,False,0.17866308987140656,3,T1014; T1055; T1620,HIGH_CANDIDATE,1,3,1.4387769140303135,0.28127018734812737,0.19549256358321113,False,False,False,True
199,5966,180solutions,Zeus,False,0.19477355480194092,2,T1014; T1620,MEDIUM_CANDIDATE,0,3,2.074566390365362,0.5065082088112831,0.24415136153925612,False,False,False,True
200,5733,180solutions,180solutions,True,0.405825674533844,1,T1620,MEDIUM_CANDIDATE,0,3,2.3488614819943905,0.5416497737169266,0.2306009859964233,False,False,False,True
201,5801,180solutions,180solutions,True,0.7943841218948364,2,T1055; T1620,HIGH_CANDIDATE,1,1,3.8541845232248306,0.15620264783501625,0.040528066804731006,False,False,False,True
202,5895,180solutions,Conti,False,0.4217253029346466,3,T1014; T1055; T1620,HIGH_CANDIDATE,1,5,2.185321044176817,1.2361110374331474,0.5656427648134305,False,False,False,True
203,5828,180solutions,180solutions,True,0.29279011487960815,1,T1620,MEDIUM_CANDIDATE,0,2,1.8172239288687706,0.15602274239063263,0.08585774153202871,False,False,False,True
204,5736,180solutions,Gator,False,0.7265645861625671,2,T1014; T1620,MEDIUM_CANDIDATE,0,6,3.5835053995251656,1.8850402384996414,0.5260324817005773,False,False,False,True
205,5896,180solutions,Emotet,False,0.2765410244464874,1,T1620,MEDIUM_CANDIDATE,0,3,2.0132881850004196,0.47264184057712555,0.23476114552225769,False,False,False,True
206,5879,180solutions,Pysa,False,0.20732185244560242,2,T1014; T1620,MEDIUM_CANDIDATE,0,3,1.705430269241333,0.3524540960788727,0.2066657912877688,False,False,False,True
207,5813,180solutions,Emotet,False,0.3895217180252075,1,T1620,MEDIUM_CANDIDATE,0,1,2.2958290949463844,0.06741075217723846,0.029362269310735753,False,False,False,True
208,5682,180solutions,Transponder,False,0.36508116126060486,1,T1620,MEDIUM_CANDIDATE,0,2,2.770323723554611,0.8111098259687424,0.29278521462033497,False,False,False,True
209,5707,180solutions,180solutions,True,0.36775434017181396,2,T1014; T1620,MEDIUM_CANDIDATE,0,3,1.9890361949801445,0.4149196892976761,0.20860338808556372,False,False,False,True
210,5993,180solutions,Gator,False,0.21067148447036743,2,T1055; T1620,HIGH_CANDIDATE,2,2,2.294730208814144,0.6288765072822571,0.274052481144284,False,False,False,True
211,5884,180solutions,180solutions,True,0.30120334029197693,2,T1055; T1620,HIGH_CANDIDATE,1,3,2.0565368831157684,0.9381171613931656,0.4561635480963831,False,False,False,True
212,5971,180solutions,Reconyc,False,0.1491813361644745,2,T1055; T1620,HIGH_CANDIDATE,2,3,2.083207178860903,1.0743995681405067,0.515743023086157,False,False,False,True
213,5883,180solutions,180solutions,True,0.13553325831890106,1,T1055,HIGH_CANDIDATE,2,0,1.4168912321329117,0.15458232909440994,0.10909964405786465,False,False,False,True
214,5684,180solutions,Gator,False,0.36531779170036316,1,T1620,MEDIUM_CANDIDATE,0,5,2.827262219041586,0.7711415477097034,0.27275204348435456,False,False,False,True
215,5786,180solutions,180solutions,True,0.41368231177330017,2,T1055; T1620,HIGH_CANDIDATE,1,3,1.8595853205770254,0.24326936528086662,0.13081914692969326,False,False,False,True
216,5983,180solutions,Reconyc,False,0.41564133763313293,2,T1055; T1620,HIGH_CANDIDATE,2,1,2.977639425545931,0.47684403508901596,0.16014163131977932,False,False,False,True
217,5910,180solutions,Emotet,False,0.4053393006324768,1,T1620,MEDIUM_CANDIDATE,0,4,2.290048085153103,0.6368458047509193,0.2780927653352495,False,False,False,True
218,5808,180solutions,Transponder,False,0.6264553666114807,2,T1014; T1620,MEDIUM_CANDIDATE,0,5,2.873119078576565,0.764901839196682,0.26622698825822383,False,False,False,True
219,5876,180solutions,Conti,False,0.3126240074634552,3,T1014; T1055; T1620,HIGH_CANDIDATE,1,4,2.0940148532390594,0.7405993267893791,0.35367434268377174,False,False,False,True
220,5981,180solutions,Shade,False,0.35056072473526,3,T1014; T1055; T1620,HIGH_CANDIDATE,1,2,1.98733951151371,0.20117004215717316,0.10122580514888804,False,False,False,True
221,5821,180solutions,Transponder,False,0.40607255697250366,2,T1014; T1620,MEDIUM_CANDIDATE,0,4,2.217999778687954,0.47510509192943573,0.21420430087260045,False,False,False,True
222,5712,180solutions,Shade,False,0.3701705038547516,2,T1055; T1620,HIGH_CANDIDATE,1,1,2.272211268544197,0.1401677504181862,0.06168781589926341,False,False,False,True
223,5948,180solutions,Refroso,False,0.3470398485660553,1,T1620,MEDIUM_CANDIDATE,0,4,3.154690645635128,0.8332354687154293,0.26412588818124055,False,False,False,True
224,5650,180solutions,Transponder,False,0.30995041131973267,1,T1620,MEDIUM_CANDIDATE,0,3,2.438347566872835,0.7267027832567692,0.2980308439738805,False,False,False,True
225,5843,180solutions,TIBS,False,0.1306414008140564,2,T1014; T1620,MEDIUM_CANDIDATE,0,6,1.8851963244378567,1.3979834653437138,0.7415585566455929,False,False,False,True
226,5789,180solutions,Gator,False,0.16933658719062805,2,T1014; T1620,MEDIUM_CANDIDATE,0,5,1.5970927327871323,0.693087637424469,0.4339683120434353,False,False,False,True
227,5719,180solutions,180solutions,True,0.6461493968963623,3,T1014; T1055; T1620,HIGH_CANDIDATE,1,3,2.330557242035866,0.42388973385095596,0.18188342521922599,False,False,False,True
228,5992,180solutions,Gator,False,0.29594913125038147,2,T1055; T1620,HIGH_CANDIDATE,2,4,2.716973304748535,0.8532064706087112,0.31402828622479906,False,False,False,True
229,5945,180solutions,Refroso,False,0.40138986706733704,1,T1620,MEDIUM_CANDIDATE,0,3,2.805282510817051,0.40345361828804016,0.14381924698576348,False,False,False,True
230,5677,180solutions,CWS,False,0.5486469268798828,1,T1620,MEDIUM_CANDIDATE,0,5,2.6438493132591248,1.0654492005705833,0.40299165131207243,False,False,False,True
231,5787,180solutions,180solutions,True,0.23069600760936737,2,T1055; T1620,HIGH_CANDIDATE,1,1,1.696545708924532,0.08698835968971252,0.05127380844036078,False,False,False,True
232,5794,180solutions,180solutions,True,0.5143399834632874,1,T1055,HIGH_CANDIDATE,2,0,2.502688780426979,0.9986883103847504,0.3990461451680644,False,False,False,True
233,5811,180solutions,Scar,False,0.31764161586761475,1,T1620,MEDIUM_CANDIDATE,0,5,2.310468640178442,1.1175419762730598,0.4836862776837992,False,False,False,True
234,5784,180solutions,180solutions,True,0.9819772243499756,1,T1620,MEDIUM_CANDIDATE,0,1,5.574084654450417,0.10923976451158524,0.019597794307692634,False,False,False,True
235,5702,180solutions,180solutions,True,0.6285141110420227,3,T1014; T1055; T1620,HIGH_CANDIDATE,2,4,2.7149036563932896,1.1131758987903595,0.4100240891307346,False,False,False,True
236,5842,180solutions,180solutions,True,0.3411942422389984,3,T1014; T1055; T1620,HIGH_CANDIDATE,1,2,1.9832340069115162,0.133819580078125,0.06747543638913382,False,False,False,True
237,5802,180solutions,180solutions,True,0.9608353972434998,1,T1620,MEDIUM_CANDIDATE,0,3,4.830627202987671,0.35027550160884857,0.07251139176962536,False,False,False,True
238,5715,180solutions,Transponder,False,0.36531227827072144,2,T1014; T1620,MEDIUM_CANDIDATE,0,5,2.0656033381819725,0.5903258696198463,0.2857885919856316,False,False,False,True
239,5686,180solutions,Conti,False,0.5897486805915833,3,T1014; T1055; T1620,HIGH_CANDIDATE,1,6,3.078045576810837,1.3838805630803108,0.44959716435198127,False,False,False,True
240,5762,180solutions,Transponder,False,0.32677334547042847,2,T1014; T1620,MEDIUM_CANDIDATE,0,7,2.1063779145479202,0.6959152221679688,0.3303847886751742,False,False,False,True
241,5804,180solutions,180solutions,True,0.4174375832080841,3,T1014; T1055; T1620,HIGH_CANDIDATE,1,4,2.6931978464126587,0.5957130752503872,0.22119172419652622,False,False,False,True
242,5774,180solutions,180solutions,True,0.37736237049102783,1,T1055,HIGH_CANDIDATE,1,0,1.7649196833372116,0.05147979035973549,0.02916834734507269,False,False,False,True
243,5652,180solutions,Transponder,False,0.31044524908065796,2,T1014; T1620,MEDIUM_CANDIDATE,0,5,2.035844422876835,0.5056432783603668,0.24837029425158455,False,False,False,True
244,5714,180solutions,180solutions,True,0.506686806678772,3,T1014; T1055; T1620,HIGH_CANDIDATE,1,2,2.6220743060112,0.6955787017941475,0.2652780282387529,False,False,False,True
245,5791,180solutions,Conti,False,0.21158888936042786,3,T1014; T1055; T1620,HIGH_CANDIDATE,2,3,1.6848474070429802,0.9318859875202179,0.5530981521678215,False,False,False,True
246,5845,180solutions,Emotet,False,0.1930846869945526,1,T1620,MEDIUM_CANDIDATE,0,4,1.7297314405441284,0.4320433810353279,0.24977483261761046,False,False,False,True
247,5960,180solutions,Gator,False,0.3472147583961487,2,T1014; T1620,MEDIUM_CANDIDATE,0,5,3.171135727316141,1.5664348974823952,0.49396652561703236,False,False,False,True
248,5832,180solutions,Transponder,False,0.2634512186050415,1,T1014,MEDIUM_CANDIDATE,0,1,2.1629590913653374,0.043937571346759796,0.020313639551557502,False,False,False,True
249,5980,180solutions,Emotet,False,0.44215989112854004,1,T1620,MEDIUM_CANDIDATE,0,4,3.286284439265728,1.1905019208788872,0.36226380974645256,False,False,False,True
250,8921,Ako,CWS,False,0.29273471236228943,1,T1620,MEDIUM_CANDIDATE,0,1,2.1823315620422363,0.10375261306762695,0.04754209436926017,False,False,False,True
251,8958,Ako,Transponder,False,0.4180508852005005,3,T1014; T1055; T1620,HIGH_CANDIDATE,1,2,3.209232658147812,1.120356723666191,0.34910423861659123,False,False,False,True
252,9045,Ako,Ako,True,0.5418142080307007,2,T1055; T1620,HIGH_CANDIDATE,2,4,2.7032408267259598,1.4399266093969345,0.5326667883826344,False,False,False,True
253,8848,Ako,Ako,True,0.15608401596546173,2,T1014; T1620,MEDIUM_CANDIDATE,0,3,1.5181295201182365,0.34694553911685944,0.22853487434315767,False,False,False,True
254,8910,Ako,Conti,False,0.20460064709186554,2,T1014; T1055,HIGH_CANDIDATE,1,1,1.5385484956204891,0.4158894121646881,0.27031283924330374,False,False,False,True
255,9035,Ako,Scar,False,0.4329899251461029,2,T1055; T1620,HIGH_CANDIDATE,1,5,2.5242276340723038,1.027588177472353,0.4070901386237335,False,False,False,True
256,9084,Ako,Emotet,False,0.1823878437280655,1,T1620,MEDIUM_CANDIDATE,0,1,1.7855456918478012,0.05650870501995087,0.03164786276708041,False,False,False,True
257,9059,Ako,Ako,True,0.31037306785583496,2,T1055; T1620,HIGH_CANDIDATE,2,2,2.3612319231033325,1.1203838773071766,0.47449124600800435,False,False,False,True
258,9080,Ako,Zeus,False,0.3808880150318146,1,T1620,MEDIUM_CANDIDATE,0,1,2.825732722878456,0.07939502596855164,0.02809714638816768,False,False,False,True
259,8953,Ako,Ako,True,0.26377588510513306,0,,CONTEXT_ONLY,0,0,1.5460612326860428,0.0,0.0,False,False,False,True
260,8834,Ako,Scar,False,0.47922614216804504,1,T1620,MEDIUM_CANDIDATE,0,4,2.4689409993588924,0.5612397566437721,0.22732003591398448,False,False,False,True
261,8896,Ako,Ako,True,0.42416995763778687,3,T1014; T1055; T1620,HIGH_CANDIDATE,2,3,2.6270988918840885,1.3264475651085377,0.5049096435639859,False,False,False,True
262,8876,Ako,TIBS,False,0.3651627004146576,2,T1014; T1620,MEDIUM_CANDIDATE,0,3,3.386048849672079,0.7483217194676399,0.22100145411077307,False,False,False,True
263,8844,Ako,Ako,True,0.12586762011051178,2,T1014; T1620,MEDIUM_CANDIDATE,0,5,0.8785808365792036,0.29381451942026615,0.3344194491701492,False,False,False,True
264,8789,Ako,Ako,True,0.6483630537986755,3,T1014; T1055; T1620,HIGH_CANDIDATE,2,5,2.860642846673727,1.4967306815087795,0.5232148023124015,False,False,False,True
265,8949,Ako,Ako,True,0.4883460998535156,2,T1055; T1620,HIGH_CANDIDATE,2,3,2.5368157885968685,1.3727360926568508,0.5411256500481343,False,False,False,True
266,8999,Ako,Maze,False,0.22091664373874664,1,T1620,MEDIUM_CANDIDATE,0,2,1.6601487509906292,0.6600236147642136,0.3975689614381664,False,False,False,True
267,9070,Ako,Conti,False,0.17632828652858734,3,T1014; T1055; T1620,HIGH_CANDIDATE,1,5,1.162179172039032,0.9619203023612499,0.8276867504634162,False,False,False,True
268,8981,Ako,Conti,False,0.24215026199817657,3,T1014; T1055; T1620,HIGH_CANDIDATE,1,5,1.6809548810124397,1.0539441965520382,0.6269913657154481,False,False,False,True
269,9006,Ako,Maze,False,0.4947150945663452,2,T1055; T1620,HIGH_CANDIDATE,2,1,2.7001738026738167,0.5998009592294693,0.2221342043373368,False,False,False,True
270,8850,Ako,Ako,True,0.6294342875480652,3,T1014; T1055; T1620,HIGH_CANDIDATE,2,4,2.739115685224533,1.4899501949548721,0.5439530002299763,False,False,False,True
271,8820,Ako,Conti,False,0.13185828924179077,2,T1055; T1620,HIGH_CANDIDATE,1,3,1.2154013812541962,0.6901329159736633,0.5678230472813037,False,False,False,True
272,8939,Ako,Ako,True,0.15675732493400574,2,T1014; T1620,MEDIUM_CANDIDATE,0,6,1.1127862595021725,0.3563440591096878,0.32022686842764,False,False,False,True
273,8984,Ako,Reconyc,False,0.2490207850933075,2,T1055; T1620,HIGH_CANDIDATE,2,3,2.347285930067301,0.6844357773661613,0.2915860264823116,False,False,False,True
274,8826,Ako,Ako,True,0.35465070605278015,2,T1055; T1620,HIGH_CANDIDATE,2,4,2.5925859957933426,1.4252095595002174,0.5497250860001259,False,False,False,True
275,8898,Ako,TIBS,False,0.13127990067005157,2,T1014; T1620,MEDIUM_CANDIDATE,0,3,1.7136608138680458,0.6950825303792953,0.40561266544361657,False,False,False,True
276,9063,Ako,Ako,True,0.26688286662101746,2,T1014; T1620,MEDIUM_CANDIDATE,0,5,2.2288013249635696,0.884584091603756,0.39688781664656214,False,False,False,True
277,9055,Ako,Zeus,False,0.2603858709335327,2,T1014; T1620,MEDIUM_CANDIDATE,0,2,1.9102247580885887,0.1300237849354744,0.06806727029628647,False,False,False,True
278,9076,Ako,Maze,False,0.2579490542411804,1,T1620,MEDIUM_CANDIDATE,0,3,2.538359969854355,0.8785068243741989,0.34609229376738304,False,False,False,True
279,4662,Ako,Ako,True,0.5550152063369751,3,T1014; T1055; T1620,HIGH_CANDIDATE,2,4,2.5928017757833004,1.293107956647873,0.49872997184955165,False,False,False,True
280,8925,Ako,Shade,False,0.3621456027030945,2,T1055; T1620,HIGH_CANDIDATE,1,2,2.320320811122656,0.42141226679086685,0.18161810417369495,False,False,False,True
281,8977,Ako,Ako,True,0.1786276400089264,2,T1014; T1620,MEDIUM_CANDIDATE,0,6,2.0210478380322456,0.3834914118051529,0.18974880484696094,False,False,False,True
282,4680,Ako,CWS,False,0.42590081691741943,3,T1014; T1055; T1620,HIGH_CANDIDATE,1,2,2.685554414987564,0.54269789904356,0.2020803957703732,False,False,False,True
283,8982,Ako,CWS,False,0.31620514392852783,0,,CONTEXT_ONLY,0,0,1.7685061506927013,0.0,0.0,False,False,False,True
284,8830,Ako,Conti,False,0.15972299873828888,3,T1014; T1055; T1620,HIGH_CANDIDATE,1,2,1.4966306947171688,0.7517737597227097,0.5023107987670792,False,False,False,True
285,8996,Ako,Ako,True,0.6486243605613708,2,T1055; T1620,HIGH_CANDIDATE,2,4,3.1596669517457485,1.6328600160777569,0.5167823194705964,False,False,False,True
286,4670,Ako,Maze,False,0.28781548142433167,1,T1620,MEDIUM_CANDIDATE,0,1,2.1136252731084824,0.3620453476905823,0.17129117081294484,False,False,False,True
287,8991,Ako,Scar,False,0.2920863628387451,1,T1620,MEDIUM_CANDIDATE,0,4,2.2313598729670048,0.7519826740026474,0.3370064520353446,False,False,False,True
288,8962,Ako,Ako,True,0.7155093550682068,3,T1014; T1055; T1620,HIGH_CANDIDATE,2,5,3.1252317652106285,1.8052686676383018,0.577643132817906,False,False,False,True
289,9065,Ako,Pysa,False,0.1658094823360443,1,T1620,MEDIUM_CANDIDATE,0,4,1.6775708198547363,0.7136744856834412,0.42542137550129744,False,False,False,True
290,4676,Ako,CWS,False,0.2884522080421448,2,T1014; T1620,MEDIUM_CANDIDATE,0,3,2.0396460108458996,0.23714054375886917,0.1162655394602126,False,False,False,True
291,8955,Ako,Ako,True,0.3514150083065033,3,T1014; T1055; T1620,HIGH_CANDIDATE,2,3,3.062078580260277,1.6981648430228233,0.5545791195464616,False,False,False,True
292,8833,Ako,Zeus,False,0.30971476435661316,2,T1014; T1620,MEDIUM_CANDIDATE,0,5,2.293413322418928,0.3666263185441494,0.1598605515020983,False,False,False,True
